Transaction_ID,Date,Customer_Name,Transaction_Type,Product_Service,Amount,Tax,Payment_Method,Location,Account_Category,Notes
TXN-2856,2025-03-05,Jerry Rodriguez,Capital,Shareholder Equity,63343,0.0,Cash,Lahore,Equity,New equipment
TXN-2857,2025-03-30,Jordan Brooks,Expense,Shop Rent,51767,0.0,Bank Transfer,Islamabad,Operating Expense,Marketing campaign
TXN-2858,2025-01-17,Timothy Ford,Capital,Owner Investment,34742,0.0,Cheque,Islamabad,Equity,Customer advance
TXN-2859,2025-02-16,Monica Mullen,Income,Wheat Sale,22786,3873.62,Cash,Karachi,Revenue,Loan installment
TXN-2860,2025-03-04,Denise Hudson,Income,Rice Sale,76448,12996.16,Bank Transfer,Islamabad,Revenue,Monthly bill
TXN-2861,2025-02-01,Taylor Gibson,Expense,Electricity Bill,3616,0.0,Bank Transfer,Karachi,Administrative Expense,Refund processed
TXN-2862,2025-02-26,Belinda Dudley,Liability,Bank Loan,9587,0.0,Cash,Faisalabad,Short-term Liability,Customer advance
TXN-2863,2025-02-15,Nicole Boyd,Asset,Vehicle Purchase,91374,0.0,Cheque,Lahore,Current Asset,Paid to supplier
TXN-2864,2025-03-31,Lindsey Morris,Income,Sugar Sale,1051,178.67,Cash,Karachi,Revenue,Monthly bill
TXN-2865,2025-03-11,Jennifer Barnett,Liability,Utility Bill Due,96550,0.0,Card,Islamabad,Long-term Liability,Customer advance
TXN-2866,2025-02-03,Lisa Aguilar,Liability,Bank Loan,46910,0.0,Cash,Islamabad,Long-term Liability,Paid to supplier
TXN-2867,2025-03-11,Kimberly Kelly,Liability,Supplier Credit,68035,0.0,Cheque,Islamabad,Short-term Liability,Refund processed
TXN-2868,2025-03-20,Kyle Graves,Income,Rice Sale,37886,6440.62,Cash,Lahore,Revenue,Monthly bill
TXN-2869,2025-02-03,Raymond Gibson,Asset,Vehicle Purchase,8928,0.0,Card,Islamabad,Current Asset,Refund processed
TXN-2870,2025-02-02,Tracy Smith,Refund,Customer Refund,236,0.0,Cheque,Karachi,Revenue Adjustment,Customer advance
TXN-2871,2025-04-16,Joshua Ryan,Asset,Furniture,1872,0.0,Cheque,Islamabad,Current Asset,Refund processed
TXN-2872,2025-02-12,Latasha Wyatt,Asset,Shop Inventory,15201,0.0,Cheque,Karachi,Fixed Asset,Refund processed
TXN-2873,2025-02-26,Douglas Ramirez,Expense,Shop Rent,32024,0.0,Cash,Karachi,Operating Expense,Customer advance
TXN-2874,2025-03-27,Michael Blake,Expense,Marketing,94940,0.0,Cheque,Karachi,Administrative Expense,New equipment
TXN-2875,2025-03-11,Barbara Robinson,Expense,Electricity Bill,23299,0.0,Cash,Lahore,Operating Expense,Refund processed
TXN-2876,2025-01-25,Rebecca Fowler,Asset,New Machinery,86146,0.0,Cash,Islamabad,Current Asset,Refund processed
TXN-2877,2025-02-09,Linda Carpenter,Expense,Shop Rent,41140,0.0,Cash,Lahore,Operating Expense,Refund processed
TXN-2878,2025-02-04,Katherine Fernandez,Asset,Vehicle Purchase,35535,0.0,Cheque,Karachi,Fixed Asset,Refund processed
TXN-2879,2025-02-18,Crystal Kirby,Asset,Furniture,62684,0.0,Bank Transfer,Lahore,Fixed Asset,New equipment
TXN-2880,2025-03-27,Carolyn Green,Liability,Utility Bill Due,51443,0.0,Card,Karachi,Long-term Liability,Monthly bill
TXN-2881,2025-03-08,Charles Harris,Income,Sugar Sale,16775,2851.75,Cash,Faisalabad,Revenue,Customer advance
TXN-2882,2025-03-08,Eric Miller Jr.,Income,Oil Sale,1841,312.97,Cheque,Karachi,Revenue,Customer advance
TXN-2883,2025-03-21,Noah Moore,Asset,New Machinery,64727,0.0,Bank Transfer,Faisalabad,Fixed Asset,Marketing campaign
TXN-2884,2025-01-17,Tammy White,Asset,Vehicle Purchase,86434,0.0,Card,Faisalabad,Current Asset,Refund processed
TXN-2885,2025-03-11,William Miller,Refund,Supplier Refund,36918,0.0,Cheque,Karachi,Revenue Adjustment,New equipment
TXN-2886,2025-03-01,Cheyenne Weber,Capital,Partner Fund,10009,0.0,Bank Transfer,Karachi,Equity,Paid to supplier
TXN-2887,2025-03-13,Jennifer Clark DDS,Liability,Utility Bill Due,30503,0.0,Cheque,Karachi,Short-term Liability,Paid to supplier
TXN-2888,2025-04-11,Donna White,Expense,Electricity Bill,19593,0.0,Card,Faisalabad,Administrative Expense,Refund processed
TXN-2889,2025-03-03,Elizabeth Eaton,Asset,Vehicle Purchase,37861,0.0,Cheque,Faisalabad,Fixed Asset,Refund processed
TXN-2890,2025-03-07,Bradley Oconnell,Refund,Supplier Refund,97371,0.0,Card,Lahore,Revenue Adjustment,Marketing campaign
TXN-2891,2025-01-27,Terry Zavala,Expense,Shop Rent,93667,0.0,Cash,Karachi,Administrative Expense,Paid to supplier
TXN-2892,2025-02-03,Monica Chung,Expense,Staff Salary,50666,0.0,Card,Islamabad,Operating Expense,Monthly bill
TXN-2893,2025-01-27,Kevin Meza,Asset,Furniture,75182,0.0,Card,Faisalabad,Fixed Asset,Paid to supplier
TXN-2894,2025-03-03,Kimberly Huber,Asset,Vehicle Purchase,6921,0.0,Bank Transfer,Lahore,Current Asset,Loan installment
TXN-2895,2025-03-01,David Nichols,Capital,Partner Fund,63691,0.0,Cheque,Islamabad,Equity,Loan installment
TXN-2896,2025-03-01,Michelle David,Asset,New Machinery,33955,0.0,Bank Transfer,Karachi,Current Asset,Marketing campaign
TXN-2897,2025-02-11,Amy Chavez,Asset,Shop Inventory,72046,0.0,Card,Islamabad,Fixed Asset,New equipment
TXN-2898,2025-04-03,Robert Smith,Capital,Owner Investment,6129,0.0,Bank Transfer,Lahore,Equity,Monthly bill
TXN-2899,2025-02-07,Christine Mcbride,Refund,Supplier Refund,83975,0.0,Cash,Lahore,Revenue Adjustment,New equipment
TXN-2900,2025-03-07,Julie Miller,Capital,Owner Investment,58349,0.0,Bank Transfer,Faisalabad,Equity,Loan installment
TXN-2901,2025-04-09,Joshua Johnson,Income,Sugar Sale,83826,14250.42,Cash,Faisalabad,Revenue,Loan installment
TXN-2902,2025-04-05,Kenneth Lopez,Refund,Customer Refund,96745,0.0,Card,Lahore,Revenue Adjustment,Customer advance
TXN-2903,2025-03-05,Danielle Charles,Expense,Shop Rent,21200,0.0,Card,Faisalabad,Administrative Expense,Refund processed
TXN-2904,2025-04-01,Kenneth Davis,Income,Wheat Sale,73218,12447.06,Cheque,Faisalabad,Revenue,Paid to supplier
TXN-2905,2025-03-19,Mr. Jose Hicks,Asset,Shop Inventory,12836,0.0,Bank Transfer,Lahore,Current Asset,New equipment
TXN-2906,2025-02-08,Mark Mills,Expense,Supplier Payment,90124,0.0,Card,Islamabad,Administrative Expense,Refund processed
TXN-2907,2025-02-20,Kimberly Wheeler,Capital,Partner Fund,53055,0.0,Cheque,Karachi,Equity,Marketing campaign
TXN-2908,2025-04-13,Martin Rush,Refund,Customer Refund,4565,0.0,Bank Transfer,Karachi,Revenue Adjustment,Customer advance
TXN-2909,2025-01-21,Abigail Mendoza,Asset,Vehicle Purchase,5375,0.0,Cash,Lahore,Fixed Asset,Loan installment
TXN-2910,2025-02-19,Samantha Castro,Asset,New Machinery,33790,0.0,Bank Transfer,Karachi,Fixed Asset,Loan installment
TXN-2911,2025-03-31,Christopher Roberts,Expense,Electricity Bill,32479,0.0,Cheque,Faisalabad,Operating Expense,Monthly bill
TXN-2912,2025-02-04,Allison Anderson,Expense,Shop Rent,62129,0.0,Cash,Karachi,Administrative Expense,Refund processed
TXN-2913,2025-03-21,Thomas Hebert,Asset,Furniture,61581,0.0,Cheque,Faisalabad,Fixed Asset,Paid to supplier
TXN-2914,2025-04-12,Amy Coleman,Income,Sugar Sale,1671,284.07,Cheque,Karachi,Revenue,Customer advance
TXN-2915,2025-04-12,Laura Baker,Capital,Partner Fund,40298,0.0,Bank Transfer,Islamabad,Equity,Refund processed
TXN-2916,2025-04-13,Mr. Andres Melton DDS,Income,Rice Sale,53162,9037.54,Cheque,Lahore,Revenue,Customer advance
TXN-2917,2025-01-25,David Navarro,Refund,Supplier Refund,74554,0.0,Cash,Faisalabad,Revenue Adjustment,Customer advance
TXN-2918,2025-02-07,Amber Smith,Refund,Supplier Refund,87621,0.0,Bank Transfer,Islamabad,Revenue Adjustment,Marketing campaign
TXN-2919,2025-04-08,Gregg Butler,Asset,Vehicle Purchase,12620,0.0,Cash,Lahore,Fixed Asset,Customer advance
TXN-2920,2025-03-17,Justin Willis,Capital,Owner Investment,9809,0.0,Cheque,Lahore,Equity,Loan installment
TXN-2921,2025-02-19,Lisa Riley,Income,Flour Sale,82064,13950.88,Card,Lahore,Revenue,New equipment
TXN-2922,2025-02-13,Tyler Hoover,Income,Oil Sale,93683,15926.11,Card,Islamabad,Revenue,Refund processed
TXN-2923,2025-03-13,David Boyd,Asset,Vehicle Purchase,22766,0.0,Bank Transfer,Karachi,Current Asset,Customer advance
TXN-2924,2025-03-17,Stephanie Jones,Income,Oil Sale,55363,9411.71,Bank Transfer,Karachi,Revenue,Monthly bill
TXN-2925,2025-03-16,Ms. Sharon Lewis,Capital,Owner Investment,27129,0.0,Cash,Faisalabad,Equity,Loan installment
TXN-2926,2025-02-08,Marvin Anderson,Liability,Supplier Credit,92719,0.0,Bank Transfer,Karachi,Short-term Liability,Paid to supplier
TXN-2927,2025-02-27,Hannah Reed,Refund,Supplier Refund,21684,0.0,Bank Transfer,Karachi,Revenue Adjustment,New equipment
TXN-2928,2025-02-21,William Davis,Asset,Shop Inventory,75612,0.0,Bank Transfer,Lahore,Fixed Asset,Monthly bill
TXN-2929,2025-03-22,Brady Cabrera,Asset,New Machinery,92584,0.0,Cash,Islamabad,Current Asset,Loan installment
TXN-2930,2025-02-10,Linda Thomas,Income,Wheat Sale,7365,1252.05,Card,Karachi,Revenue,Paid to supplier
TXN-2931,2025-03-10,Timothy Wilcox,Refund,Supplier Refund,97033,0.0,Bank Transfer,Faisalabad,Revenue Adjustment,Marketing campaign
TXN-2932,2025-02-25,Margaret Mason,Refund,Customer Refund,19280,0.0,Card,Karachi,Revenue Adjustment,Loan installment
TXN-2933,2025-04-12,Christian Peters,Income,Wheat Sale,90352,15359.84,Cheque,Faisalabad,Revenue,Paid to supplier
TXN-2934,2025-01-23,Eric Fischer,Expense,Staff Salary,41235,0.0,Card,Lahore,Administrative Expense,Refund processed
TXN-2935,2025-03-20,Brandon Hudson,Income,Oil Sale,45123,7670.91,Card,Islamabad,Revenue,Paid to supplier
TXN-2936,2025-04-13,Brandon Smith,Income,Wheat Sale,34260,5824.2,Card,Lahore,Revenue,Refund processed
TXN-2937,2025-01-18,Cassandra Wright,Income,Rice Sale,94014,15982.38,Cheque,Faisalabad,Revenue,Monthly bill
TXN-2938,2025-02-21,Vicki Marshall,Income,Oil Sale,82935,14098.95,Card,Faisalabad,Revenue,Marketing campaign
TXN-2939,2025-04-03,Morgan Johnson,Expense,Marketing,59950,0.0,Cheque,Karachi,Administrative Expense,Marketing campaign
TXN-2940,2025-02-26,Mrs. Paige Wiggins MD,Refund,Customer Refund,83520,0.0,Bank Transfer,Karachi,Revenue Adjustment,Monthly bill
TXN-2941,2025-02-23,Jeffery Brown,Capital,Owner Investment,8838,0.0,Bank Transfer,Faisalabad,Equity,Loan installment
TXN-2942,2025-01-22,Brent Gardner,Asset,Shop Inventory,82324,0.0,Cheque,Karachi,Fixed Asset,New equipment
TXN-2943,2025-03-01,Andrew Wilson,Expense,Staff Salary,91415,0.0,Card,Lahore,Administrative Expense,Marketing campaign
TXN-2944,2025-03-15,Destiny Sanchez,Refund,Customer Refund,60199,0.0,Bank Transfer,Faisalabad,Revenue Adjustment,New equipment
TXN-2945,2025-02-12,Lisa Hammond,Capital,Partner Fund,13233,0.0,Bank Transfer,Karachi,Equity,Monthly bill
TXN-2946,2025-03-06,Zachary Roberts,Capital,Shareholder Equity,47310,0.0,Cash,Karachi,Equity,Customer advance
TXN-2947,2025-03-09,Ann Mitchell,Liability,Utility Bill Due,76097,0.0,Cash,Lahore,Short-term Liability,Monthly bill
TXN-2948,2025-01-23,Mary Perry,Refund,Customer Refund,78376,0.0,Card,Faisalabad,Revenue Adjustment,Refund processed
TXN-2949,2025-03-24,Erica Martinez,Expense,Supplier Payment,37286,0.0,Cash,Islamabad,Administrative Expense,Refund processed
TXN-2950,2025-03-02,Lauren Sanders,Income,Rice Sale,14159,2407.03,Cheque,Faisalabad,Revenue,Customer advance
TXN-2951,2025-04-02,Dr. Robert Barnes PhD,Income,Wheat Sale,81572,13867.24,Cash,Faisalabad,Revenue,Paid to supplier
TXN-2952,2025-03-24,Rachel Warren,Income,Oil Sale,99666,16943.22,Card,Lahore,Revenue,Monthly bill
TXN-2953,2025-01-29,Parker Moore,Asset,Furniture,13741,0.0,Card,Lahore,Fixed Asset,Customer advance
TXN-2954,2025-02-03,Mary Garcia,Capital,Owner Investment,66741,0.0,Card,Lahore,Equity,Paid to supplier
TXN-2955,2025-03-07,Marie Garrison,Expense,Shop Rent,1803,0.0,Cheque,Karachi,Administrative Expense,Refund processed
TXN-2956,2025-03-30,Joshua Coleman,Capital,Shareholder Equity,25983,0.0,Card,Lahore,Equity,Loan installment
TXN-2957,2025-01-23,Charlotte Duncan,Expense,Staff Salary,76030,0.0,Cheque,Lahore,Administrative Expense,Customer advance
TXN-2958,2025-03-04,Heather Grimes,Income,Wheat Sale,53385,9075.45,Cash,Islamabad,Revenue,Monthly bill
TXN-2959,2025-04-06,Elizabeth Fitzpatrick,Liability,Tax Payable,4622,0.0,Cheque,Islamabad,Long-term Liability,Refund processed
TXN-2960,2025-02-15,Colleen Daniels,Capital,Shareholder Equity,50517,0.0,Cheque,Lahore,Equity,Loan installment
TXN-2961,2025-03-04,Christopher Castro,Refund,Customer Refund,64015,0.0,Card,Karachi,Revenue Adjustment,Loan installment
TXN-2962,2025-02-20,Thomas Arroyo,Expense,Shop Rent,53403,0.0,Cheque,Islamabad,Operating Expense,Loan installment
TXN-2963,2025-04-04,John Bell,Liability,Supplier Credit,54157,0.0,Cash,Faisalabad,Long-term Liability,Loan installment
TXN-2964,2025-02-22,Miguel Hernandez,Expense,Supplier Payment,9304,0.0,Bank Transfer,Karachi,Administrative Expense,Paid to supplier
TXN-2965,2025-04-07,Jason Graves,Income,Rice Sale,60495,10284.15,Cheque,Lahore,Revenue,Monthly bill
TXN-2966,2025-03-08,Ralph Murillo,Liability,Tax Payable,8791,0.0,Cheque,Faisalabad,Long-term Liability,New equipment
TXN-2967,2025-02-19,Kathryn Bryant,Refund,Supplier Refund,84968,0.0,Cheque,Faisalabad,Revenue Adjustment,Monthly bill
TXN-2968,2025-01-26,Gregory Cox,Asset,New Machinery,802,0.0,Cheque,Faisalabad,Fixed Asset,Loan installment
TXN-2969,2025-02-08,Jennifer Chen,Income,Flour Sale,96552,16413.84,Cash,Karachi,Revenue,Refund processed
TXN-2970,2025-04-12,Nicole Snyder,Refund,Customer Refund,32427,0.0,Card,Faisalabad,Revenue Adjustment,Marketing campaign
TXN-2971,2025-02-09,Jeffrey Mcgrath,Liability,Supplier Credit,81620,0.0,Cheque,Islamabad,Short-term Liability,Customer advance
TXN-2972,2025-01-31,Jordan Fowler,Income,Wheat Sale,2118,360.06,Card,Faisalabad,Revenue,Customer advance
TXN-2973,2025-04-07,Amy Giles,Liability,Supplier Credit,32096,0.0,Bank Transfer,Lahore,Long-term Liability,Refund processed
TXN-2974,2025-04-11,James Fowler,Income,Oil Sale,52829,8980.93,Cash,Lahore,Revenue,Monthly bill
TXN-2975,2025-02-09,Patricia Green,Expense,Shop Rent,66043,0.0,Cheque,Lahore,Administrative Expense,Customer advance
TXN-2976,2025-02-15,Jonathan Norton,Asset,Furniture,47467,0.0,Cheque,Karachi,Fixed Asset,New equipment
TXN-2977,2025-04-07,Robert Ball,Income,Flour Sale,61340,10427.8,Bank Transfer,Lahore,Revenue,Refund processed
TXN-2978,2025-02-12,Alexis George,Capital,Partner Fund,14876,0.0,Card,Islamabad,Equity,Marketing campaign
TXN-2979,2025-02-13,Thomas Dennis,Asset,Furniture,74145,0.0,Cash,Faisalabad,Fixed Asset,Paid to supplier
TXN-2980,2025-02-20,Timothy Brown,Liability,Bank Loan,62903,0.0,Cheque,Islamabad,Long-term Liability,Loan installment
TXN-2981,2025-01-27,Morgan Torres,Income,Oil Sale,65256,11093.52,Card,Lahore,Revenue,Marketing campaign
TXN-2982,2025-04-15,Andrew Dixon,Expense,Electricity Bill,56262,0.0,Cheque,Islamabad,Operating Expense,New equipment
TXN-2983,2025-04-13,Amber Ballard,Liability,Bank Loan,67123,0.0,Cash,Lahore,Short-term Liability,Monthly bill
TXN-2984,2025-03-19,Andrew Rodriguez,Refund,Customer Refund,62680,0.0,Card,Islamabad,Revenue Adjustment,Paid to supplier
TXN-2985,2025-02-22,Paul Day,Refund,Supplier Refund,984,0.0,Cash,Lahore,Revenue Adjustment,Marketing campaign
TXN-2986,2025-03-02,Patrick Baird,Liability,Supplier Credit,36204,0.0,Bank Transfer,Karachi,Short-term Liability,Monthly bill
TXN-2987,2025-02-17,Anthony Wells,Expense,Supplier Payment,37585,0.0,Cash,Islamabad,Operating Expense,Marketing campaign
TXN-2988,2025-02-21,Karl Gonzalez,Refund,Supplier Refund,27334,0.0,Bank Transfer,Lahore,Revenue Adjustment,Monthly bill
TXN-2989,2025-02-21,Justin Mitchell,Asset,Vehicle Purchase,40459,0.0,Bank Transfer,Karachi,Current Asset,New equipment
TXN-2990,2025-03-02,Wendy Chen,Expense,Electricity Bill,84453,0.0,Cash,Lahore,Operating Expense,Monthly bill
TXN-2991,2025-01-31,Denise Gomez,Expense,Electricity Bill,86938,0.0,Bank Transfer,Karachi,Operating Expense,Refund processed
TXN-2992,2025-03-24,Chad Hickman,Expense,Staff Salary,75392,0.0,Card,Lahore,Operating Expense,Monthly bill
TXN-2993,2025-03-27,Eric Flores,Asset,New Machinery,59939,0.0,Bank Transfer,Lahore,Current Asset,Customer advance
TXN-2994,2025-01-30,Russell George,Liability,Bank Loan,13341,0.0,Cheque,Islamabad,Short-term Liability,Customer advance
TXN-2995,2025-02-04,Matthew Brown,Income,Wheat Sale,25195,4283.15,Cheque,Lahore,Revenue,Refund processed
TXN-2996,2025-02-15,James Garcia,Expense,Staff Salary,88208,0.0,Bank Transfer,Lahore,Operating Expense,Refund processed
TXN-2997,2025-02-13,James Williams,Income,Sugar Sale,15365,2612.05,Card,Karachi,Revenue,Loan installment
TXN-2998,2025-03-12,Anthony Cuevas,Asset,Shop Inventory,13261,0.0,Bank Transfer,Islamabad,Fixed Asset,Monthly bill
TXN-2999,2025-01-29,Heather Bentley,Expense,Shop Rent,68549,0.0,Cheque,Lahore,Operating Expense,Refund processed
